molecule_name,pEC50
CNP0428591,4.952422958
CNP0433853,4.952427046
CNP0431912,4.95242798
CNP0316234,4.952468754
CNP0284360,4.952576348
CNP0314095,4.952577014
CNP0200506,4.952630959
CNP0245569,4.952655468
CNP0270277,4.952655468
CNP0234155,4.952697148
CNP0237196,4.952697148
CNP0357796,4.952789345
CNP0315904,4.952825288
CNP0221582,4.952866286
CNP0285291,4.95288537
CNP0286855,4.95288537
CNP0257479,4.952921524
CNP0205912,4.952922668
CNP0389717,4.952975201
CNP0077215,4.952986458
CNP0077214,4.952986458
CNP0350788,4.952987231
CNP0254595,4.953010801
CNP0409991,4.953165684
CNP0296673,4.953191718
CNP0463859,4.953221686
CNP0227767,4.953315138
CNP0191340,4.953356064
CNP0377064,4.953382956
CNP0202853,4.95338577
CNP0300882,4.9534803
CNP0467733,4.953504695
CNP0351804,4.953641803
CNP0356186,4.953641803
CNP0270700,4.953701912
CNP0307317,4.953701912
CNP0265486,4.953712838
CNP0104257,4.953715012
CNP0186399,4.953715012
CNP0201484,4.953715012
CNP0425128,4.953715012
CNP0340385,4.953727791
CNP0375439,4.953754773
CNP0298105,4.953754895
CNP0316015,4.953784243
CNP0385638,4.953799522
CNP0402509,4.953839334
CNP0206696,4.953844213
CNP0218985,4.953844239
CNP0354095,4.953844239
CNP0444729,4.953844239
CNP0369123,4.953871572
CNP0337319,4.953895648
CNP0238780,4.953909494
CNP0277260,4.953963612
CNP0311978,4.953971304
CNP0193963,4.954064847
CNP0301329,4.954092212
CNP0330474,4.95414152
CNP0201229,4.954210174
CNP0293931,4.954210174
CNP0308217,4.954210174
CNP0272876,4.954220792
CNP0288162,4.954234913
CNP0078069,4.954241719
CNP0078068,4.954241719
CNP0383971,4.954294336
CNP0329056,4.954323244
CNP0325671,4.9543381
CNP0280832,4.954448666
CNP0289633,4.954448666
CNP0413739,4.954448666
CNP0320808,4.954459447
CNP0227221,4.954526891
CNP0187626,4.954528999
CNP0355938,4.954557675
CNP0355950,4.954557675
CNP0210285,4.954592253
CNP0231621,4.954608562
CNP0217814,4.954619701
CNP0094157,4.954632855
CNP0195790,4.954659122
CNP0182450,4.954682489
CNP0327306,4.954689812
CNP0223419,4.954746989
CNP0359128,4.954768075
CNP0429278,4.954846337
CNP0203176,4.954879333
CNP0246636,4.954905641
CNP0366206,4.954953904
CNP0448965,4.955017937
CNP0332130,4.955020854
CNP0198999,4.955039214
CNP0224540,4.955039214
CNP0232166,4.955039214
CNP0277546,4.955039214
CNP0313138,4.955039214
CNP0227706,4.955041376
CNP0088987,4.955049141
CNP0093942,4.955049141
CNP0096092,4.955049141
CNP0097342,4.955049141
CNP0100209,4.955049141
CNP0101695,4.955049141
CNP0105864,4.955049141
CNP0284919,4.955049141
CNP0357157,4.955049141
CNP0374960,4.955049141
CNP0418676,4.955049141
CNP0421546,4.955049141
CNP0436923,4.955049141
CNP0088987,4.955049141
CNP0193842,4.955079247
CNP0317515,4.955100808
CNP0219937,4.955112806
CNP0198809,4.955117036
CNP0103915,4.955166633
CNP0251805,4.955166633
CNP0329284,4.955166633
CNP0384641,4.955166633
CNP0210298,4.955175749
CNP0184832,4.955199856
CNP0454717,4.955199856
CNP0472004,4.955231028
CNP0355756,4.955364082
CNP0438181,4.955364082
CNP0336556,4.955364381
CNP0336541,4.955384806
CNP0381589,4.955384806
CNP0299394,4.955566906
CNP0095127,4.955571442
CNP0309500,4.955633189
CNP0289765,4.955659265
CNP0189701,4.955707595
CNP0283695,4.955707595
CNP0081233,4.955769601
CNP0081235,4.955769601
CNP0424487,4.955769601
CNP0390982,4.955809871
CNP0234772,4.955838782
CNP0285042,4.955847447
CNP0197490,4.955873914
CNP0297552,4.956212479
CNP0300554,4.956366489
CNP0105259,4.956368284
CNP0209994,4.956368284
CNP0279626,4.956368284
CNP0086674,4.956425095
CNP0086668,4.956425095
CNP0425331,4.956433225
CNP0184438,4.956481671
CNP0105379,4.956544156
CNP0196515,4.956544156
CNP0198978,4.956544156
CNP0222133,4.956544156
CNP0232733,4.956544156
CNP0259436,4.956544156
CNP0263384,4.956544156
CNP0327025,4.956544156
CNP0373721,4.956544156
CNP0300139,4.956577242
CNP0241879,4.956581521
CNP0200006,4.956595004
CNP0275936,4.956628865
CNP0005119,4.95668301
CNP0303728,4.956695557
CNP0313159,4.956695557
CNP0314253,4.956695557
CNP0348235,4.956763868
CNP0087531,4.956781825
CNP0228641,4.956781825
CNP0087530,4.956781825
CNP0277042,4.956787608
CNP0287970,4.956828874
CNP0082285,4.956917244
CNP0082285,4.956917244
CNP0184040,4.95692227
CNP0002646,4.957020803
CNP0104512,4.957078704
CNP0369237,4.95714542
CNP0256479,4.957155284
CNP0188469,4.957181122
CNP0313988,4.957181122
CNP0311871,4.957263185
CNP0077716,4.957269561
CNP0267595,4.957269561
CNP0282158,4.957269561
CNP0289614,4.957269561
CNP0427849,4.957269561
CNP0429364,4.957269561
CNP0077717,4.957269561
CNP0360642,4.957270226
CNP0339850,4.957286472
CNP0411275,4.957355662
CNP0282871,4.957430501
CNP0331469,4.957447921
CNP0105971,4.957504426
CNP0282432,4.957556935
CNP0321506,4.957558935
CNP0342269,4.957558935
CNP0354771,4.957558935
CNP0303578,4.957577335
CNP0472559,4.957600394
CNP0251926,4.957613895
CNP0264392,4.957613895
CNP0283750,4.957613895
CNP0347351,4.957613895
CNP0368833,4.957613895
CNP0188288,4.957718174
CNP0222375,4.957718174
CNP0246772,4.957718174
CNP0308134,4.957718174
CNP0251725,4.957760534
CNP0259592,4.957760534
CNP0268067,4.957760534
CNP0422623,4.957762837
CNP0260548,4.957822522
CNP0095374,4.957902727
CNP0320169,4.957902727
CNP0362216,4.957903235
CNP0018818,4.95795329
CNP0195351,4.957960931
CNP0406168,4.957960931
CNP0313710,4.958027931
CNP0244445,4.958032743
CNP0354416,4.958092991
CNP0182262,4.958104329
CNP0276203,4.958121629
CNP0420472,4.958131663
CNP0186775,4.958241876
CNP0086813,4.958260996
CNP0086813,4.958260996
CNP0213810,4.95827323
CNP0438861,4.958274378
CNP0444739,4.958274378
CNP0229764,4.958296787
CNP0301685,4.958297732
CNP0181547,4.958313457
CNP0273004,4.958353249
CNP0001238,4.958364477
CNP0329433,4.958586339
CNP0269443,4.958657062
CNP0288396,4.958664001
CNP0432562,4.95873693
CNP0295254,4.958746073
CNP0198289,4.958785607
CNP0205868,4.958785607
CNP0105521,4.958832591
CNP0279161,4.958873241
CNP0203676,4.958875266
CNP0473458,4.95898606
CNP0094526,4.959051539
CNP0096584,4.959051539
CNP0235346,4.959051539
CNP0246016,4.959051539
CNP0348297,4.959080781
CNP0187638,4.959102346
CNP0081845,4.959130729
CNP0081845,4.959130729
CNP0203425,4.959133816
CNP0203875,4.959254803
CNP0223976,4.959306662
CNP0255224,4.959306662
CNP0396811,4.959306662
CNP0341713,4.959367661
CNP0311125,4.959385414
CNP0002949,4.959388678
CNP0293595,4.959488159
CNP0341350,4.959489249
CNP0193515,4.95953603
CNP0297836,4.959613484
CNP0031821,4.959644681
CNP0355981,4.95967948
CNP0325267,4.959709169
CNP0271740,4.959743716
CNP0431811,4.959763394
CNP0182377,4.959816005
CNP0187782,4.959816005
CNP0250960,4.959816005
CNP0295038,4.959816005
CNP0308324,4.959816005
CNP0284136,4.959819744
CNP0234878,4.959819911
CNP0029298,4.959831852
CNP0196179,4.959849039
CNP0328534,4.959849039
CNP0425831,4.959849039
CNP0385010,4.959925851
CNP0429592,4.959934251
CNP0102767,4.959971284
CNP0241481,4.959974684
CNP0340059,4.959985354
CNP0442398,4.960013314
CNP0183520,4.960077408
CNP0079832,4.960106137
CNP0079831,4.960106137
CNP0264959,4.960134295
CNP0372496,4.960176924
CNP0256108,4.960191952
CNP0399855,4.96021114
CNP0429149,4.960277503
CNP0439218,4.960277503
CNP0251392,4.960288781
CNP0432600,4.960440443
CNP0290497,4.960484329
CNP0299573,4.960486566
CNP0087028,4.96053978
CNP0087026,4.96053978
CNP0346150,4.960540371
CNP0257336,4.96059974
CNP0302574,4.96059974
CNP0293466,4.960622919
CNP0319323,4.960622919
CNP0228580,4.960625
CNP0279821,4.960633654
CNP0330581,4.960646359
CNP0218951,4.960713701
CNP0298111,4.960713701
CNP0326737,4.960713701
CNP0339550,4.960713701
CNP0187621,4.960821267
CNP0202433,4.960846632
CNP0305154,4.960846632
CNP0077921,4.960930989
CNP0077920,4.960930989
CNP0430542,4.960930989
CNP0096211,4.960941566
CNP0420732,4.960941566
CNP0333015,4.960966813
CNP0300129,4.960980261
CNP0084192,4.961015667
CNP0084193,4.961015667
CNP0233308,4.961015667
CNP0312176,4.961015667
CNP0264931,4.961055034
CNP0089657,4.96106667
CNP0342717,4.96106667
CNP0275846,4.961066987
CNP0189678,4.961103336
CNP0102042,4.961125298
CNP0311215,4.961150546
CNP0232986,4.961180394
CNP0182666,4.961227286
CNP0186902,4.961227286
CNP0187873,4.961227286
CNP0195727,4.961227286
CNP0205524,4.961227286
CNP0233303,4.961227286
CNP0241580,4.961227286
CNP0247792,4.961227286
CNP0248324,4.961227286
CNP0248719,4.961227286
CNP0271008,4.961227286
CNP0271412,4.961227286
CNP0274406,4.961227286
CNP0274651,4.961227286
CNP0277183,4.961227286
CNP0283401,4.961227286
CNP0298006,4.961227286
CNP0313132,4.961227286
CNP0315505,4.961227286
CNP0316406,4.961227286
CNP0333190,4.961227286
CNP0386931,4.961227286
CNP0255061,4.961234119
CNP0105754,4.961265445
CNP0314660,4.961265445
CNP0194129,4.961270841
CNP0337646,4.961323507
CNP0077819,4.961353002
CNP0077820,4.961353002
CNP0307225,4.961449548
CNP0398234,4.961491959
CNP0270958,4.961543407
CNP0234848,4.961554362
CNP0356954,4.961560758
CNP0277938,4.961593616
CNP0319680,4.961652353
CNP0220638,4.961673915
CNP0316259,4.961673915
CNP0398273,4.961755662
CNP0398280,4.961755662
CNP0190021,4.961782154
CNP0268910,4.961782154
CNP0273251,4.961782154
CNP0380943,4.961843728
CNP0332615,4.961863836
CNP0411489,4.961863836
CNP0278581,4.961869733
CNP0295013,4.961878293
CNP0227966,4.961888707
CNP0251259,4.961888707
CNP0362959,4.961888707
CNP0215750,4.961890744
CNP0338548,4.961895227
CNP0428870,4.961948944
CNP0303138,4.961951295
CNP0298035,4.961970846
CNP0078132,4.961993533
CNP0078131,4.961993533
CNP0431241,4.962072034
CNP0295758,4.96208142
CNP0445041,4.96208142
CNP0304772,4.962111482
CNP0337527,4.962135173
CNP0186692,4.962232257
CNP0259586,4.962232257
CNP0292167,4.962232257
CNP0380055,4.962232257
CNP0303790,4.962251682
CNP0386849,4.962283009
CNP0209560,4.962329643
CNP0087307,4.962359147
CNP0087309,4.962359147
CNP0350642,4.962423631
CNP0192513,4.962443177
CNP0234270,4.962513234
CNP0213984,4.962562896
CNP0377391,4.962590324
CNP0345456,4.962607928
CNP0279943,4.962611475
CNP0100165,4.962617541
CNP0309756,4.962633725
CNP0373564,4.962633725
CNP0332663,4.962644673
CNP0032000,4.962648968
CNP0310788,4.962650862
CNP0425982,4.962688959
CNP0210034,4.962795743
CNP0256486,4.96282191
CNP0464161,4.962873186
CNP0476900,4.962877304
CNP0249979,4.963041892
CNP0338053,4.963041892
CNP0378887,4.96304212
CNP0293272,4.963046146
CNP0298314,4.963046146
CNP0244629,4.963056082
CNP0460745,4.963062413
CNP0327913,4.963099309
CNP0086844,4.963106584
CNP0086844,4.963106584
CNP0294448,4.963106584
CNP0298262,4.963106584
CNP0285511,4.963147212
CNP0270574,4.963162051
CNP0182627,4.96318015
CNP0399827,4.963205135
CNP0189056,4.963241699
CNP0192621,4.963241699
CNP0204392,4.963241699
CNP0210408,4.963241699
CNP0214181,4.963241699
CNP0229085,4.963241699
CNP0267272,4.963241699
CNP0307134,4.963241699
CNP0312715,4.963241699
CNP0338100,4.963241699
CNP0417528,4.963241699
CNP0347253,4.963244371
CNP0077350,4.963405248
CNP0077350,4.963405248
CNP0367774,4.963419021
CNP0094119,4.963426769
CNP0190988,4.963524672
CNP0424387,4.963550752
CNP0378132,4.963586914
CNP0075789,4.963601459
CNP0075789,4.963601459
CNP0246374,4.963674353
CNP0434861,4.963703066
CNP0210342,4.963719601
CNP0268124,4.963763066
CNP0372188,4.963773859
CNP0353111,4.963778292
CNP0209962,4.963795
CNP0340866,4.963799508
CNP0354422,4.963799508
CNP0354425,4.963799508
CNP0354431,4.963799508
CNP0211009,4.96381332
CNP0186258,4.963871739
CNP0353676,4.963871739
CNP0425686,4.963871739
CNP0296299,4.963960891
CNP0329597,4.96406107
CNP0184525,4.964072914
CNP0326763,4.964072914
CNP0454802,4.964078004
CNP0314911,4.96413885
CNP0362038,4.96413885
CNP0367006,4.96413885
CNP0385460,4.96413885
CNP0260357,4.964141791
CNP0407155,4.96418087
CNP0284503,4.964208053
CNP0201152,4.964234711
CNP0238227,4.964318006
CNP0291164,4.9643465
CNP0098310,4.964416824
CNP0416940,4.964487649
CNP0259317,4.964537769
CNP0270193,4.964539277
CNP0315399,4.964539277
CNP0220822,4.964558677
CNP0322534,4.964558677
CNP0292418,4.964583383
CNP0192830,4.9646275
CNP0476627,4.964668538
CNP0438223,4.964675049
CNP0439937,4.964748198
CNP0219719,4.964775042
CNP0436235,4.964775042
CNP0310992,4.96479479
CNP0202720,4.964877962
CNP0363854,4.964884907
CNP0261605,4.964912015
CNP0316569,4.964940776
CNP0375968,4.964990951
CNP0426080,4.964990951
CNP0355666,4.965090841
CNP0465269,4.965090841
CNP0468013,4.965097745
CNP0224353,4.965115275
CNP0372139,4.965116396
CNP0341558,4.965178458
CNP0404542,4.965178458
CNP0435316,4.965178458
CNP0252931,4.965179216
CNP0437712,4.965179216
CNP0329427,4.965179437
CNP0241988,4.965222411
CNP0244538,4.965239681
CNP0363110,4.965242044
CNP0019105,4.96524382
CNP0334792,4.965260602
CNP0328470,4.96531605
CNP0354368,4.96533011
CNP0430008,4.965369909
CNP0104577,4.965399703
CNP0195375,4.965399703
CNP0259132,4.965399703
CNP0278762,4.965399703
CNP0331774,4.965400595
CNP0318017,4.965408205
CNP0383548,4.965408205
CNP0241321,4.965461591
CNP0362680,4.965506275
CNP0205213,4.965539415
CNP0207956,4.965539415
CNP0271712,4.965539415
CNP0276228,4.965579895
CNP0336746,4.965579895
CNP0341333,4.965606104
CNP0264771,4.965668479
CNP0264318,4.965672678
CNP0239330,4.965715225
CNP0365052,4.965731679
CNP0189859,4.965751026
CNP0288955,4.965807226
CNP0317028,4.965807226
CNP0322313,4.965825329
CNP0332640,4.965825329
CNP0251743,4.965861813
CNP0212096,4.965868135
CNP0218169,4.965881081
CNP0376280,4.965897299
CNP0198720,4.965903349
CNP0258350,4.965905683
CNP0094448,4.965929055
CNP0100689,4.965929055
CNP0206174,4.965929055
CNP0271030,4.965929055
CNP0361863,4.965929055
CNP0411659,4.965956055
CNP0248699,4.965962803
CNP0281715,4.965962803
CNP0334391,4.966003936
CNP0263253,4.966018381
CNP0269203,4.966018381
CNP0215378,4.966058263
CNP0425298,4.966062765
CNP0219636,4.966111024
CNP0210371,4.966122914
CNP0370998,4.966140207
CNP0207908,4.966179935
CNP0233260,4.966179935
CNP0195295,4.966201899
CNP0209842,4.966230507
CNP0184370,4.966231765
CNP0301105,4.966231765
CNP0387512,4.966245583
CNP0415706,4.966280078
CNP0224363,4.966283427
CNP0430382,4.966283427
CNP0369324,4.966283482
CNP0334205,4.96640121
CNP0078370,4.96642217
CNP0078372,4.96642217
CNP0182589,4.96642217
CNP0201612,4.96642217
CNP0226047,4.96642217
CNP0241125,4.96642217
CNP0277445,4.96642217
CNP0308866,4.96642217
CNP0334334,4.96642217
CNP0428454,4.96642217
CNP0428954,4.96642217
CNP0433035,4.96642217
CNP0018459,4.966429134
CNP0182701,4.966469256
CNP0207306,4.966531877
CNP0382681,4.966554979
CNP0186937,4.966562056
CNP0077794,4.966584635
CNP0077795,4.966584635
CNP0202440,4.966584635
CNP0474120,4.966654759
CNP0417918,4.966815078
CNP0460279,4.966864047
CNP0282353,4.966883738
CNP0093602,4.96695165
CNP0477532,4.96698016
CNP0323519,4.966981981
CNP0225610,4.966988926
CNP0320451,4.966988926
CNP0217768,4.967021462
CNP0246407,4.967021462
CNP0255306,4.967021462
CNP0289907,4.967021462
CNP0291209,4.967021462
CNP0357503,4.967021462
CNP0355631,4.967047991
CNP0408029,4.967047991
CNP0282765,4.967123405
CNP0296439,4.967150158
CNP0199188,4.967167631
CNP0446675,4.967206546
CNP0424238,4.967211256
CNP0302246,4.9672293
CNP0360257,4.967234183
CNP0352722,4.967235708
CNP0078148,4.967300741
CNP0078146,4.967300741
CNP0301220,4.967350666
CNP0012258,4.967367341
CNP0398315,4.967433109
CNP0398775,4.967433109
CNP0216670,4.96743735
CNP0180991,4.967454456
CNP0255580,4.967454456
CNP0233471,4.96750551
CNP0417937,4.967534885
CNP0360625,4.967619497
CNP0017466,4.967628328
CNP0195189,4.96765023
CNP0279533,4.96765023
CNP0186355,4.967656828
CNP0195511,4.967656828
CNP0232113,4.967656828
CNP0351411,4.967656828
CNP0210961,4.967692423
CNP0243637,4.967701272
CNP0249299,4.967701272
CNP0255736,4.967735853
CNP0194720,4.96774119
CNP0226740,4.96774119
CNP0351409,4.967782704
CNP0017378,4.967804758
CNP0388239,4.967810302
CNP0418233,4.967814273
CNP0204423,4.967848029
CNP0431566,4.967851981
CNP0186150,4.967873387
CNP0374100,4.967884265
CNP0217579,4.967903191
CNP0302263,4.967951019
CNP0215893,4.967968344
CNP0218715,4.967975604
CNP0237402,4.967993023
CNP0198975,4.968013642
CNP0260611,4.96801612
CNP0252528,4.968061863
CNP0103851,4.968077758
CNP0249851,4.968102595
CNP0219536,4.968178848
CNP0079363,4.96819141
CNP0079362,4.96819141
CNP0335754,4.968259221
CNP0200580,4.9682609
CNP0212090,4.9682609
CNP0254152,4.9682609
CNP0259911,4.9682609
CNP0288324,4.9682609
CNP0296678,4.9682609
CNP0296809,4.9682609
CNP0297619,4.9682609
CNP0383220,4.9682609
CNP0199384,4.968292891
CNP0413852,4.968323224
CNP0443287,4.968328423
CNP0396179,4.96833111
CNP0457825,4.968342241
CNP0293218,4.968350565
CNP0322494,4.968359668
CNP0372320,4.968366566
CNP0425927,4.968366566
CNP0474576,4.968369947
CNP0430708,4.968390109
CNP0263918,4.968426811
CNP0421633,4.96856437
CNP0257616,4.96862705
CNP0274441,4.968674267
CNP0361891,4.968674267
CNP0264426,4.968738167
CNP0250212,4.968747525
CNP0288965,4.968781409
CNP0327241,4.968847572
CNP0215947,4.968861477
CNP0347911,4.968907133
CNP0253421,4.968941961
CNP0350002,4.969015404
CNP0402757,4.969015404
CNP0410142,4.969070921
CNP0432427,4.969070921
CNP0320791,4.969081389
CNP0419388,4.969096641
CNP0291417,4.969121585
CNP0387740,4.969128609
CNP0209188,4.969155773
CNP0322053,4.96918911
CNP0312311,4.969200946
CNP0322817,4.969200946
CNP0233560,4.969275878
CNP0296644,4.96938688
CNP0394342,4.969387587
CNP0181105,4.969491447
CNP0255730,4.969523208
CNP0189720,4.969562848
CNP0028681,4.969633428
CNP0440617,4.969641751
CNP0356257,4.969645808
CNP0315042,4.969661038
CNP0244391,4.969731816
CNP0280586,4.969741425
CNP0305824,4.96974735
CNP0078144,4.96979434
CNP0078144,4.96979434
CNP0442298,4.969834661
CNP0215609,4.969898162
CNP0361401,4.969937036
CNP0450639,4.969949517
CNP0317059,4.969951947
CNP0206912,4.969976074
CNP0340761,4.969976074
CNP0091367,4.969997031
CNP0076084,4.969999147
CNP0086161,4.969999147
CNP0104395,4.969999147
CNP0316041,4.969999147
CNP0316955,4.969999147
CNP0333136,4.969999147
CNP0336965,4.969999147
CNP0076084,4.969999147
CNP0086159,4.969999147
CNP0211905,4.970129714
CNP0359469,4.970143453
CNP0315833,4.970151037
CNP0274827,4.970174151
CNP0387559,4.970217013
CNP0078447,4.970234925
CNP0078442,4.970234925
CNP0263572,4.970234925
CNP0271575,4.970234925
CNP0283017,4.970234925
CNP0309827,4.970234925
CNP0100095,4.970272616
CNP0255869,4.970343831
CNP0077780,4.970393653
CNP0077781,4.970393653
CNP0243599,4.970397109
CNP0229289,4.970447609
CNP0192193,4.970465983
CNP0241119,4.970474553
CNP0212430,4.970517629
CNP0240911,4.970520516
CNP0247687,4.970520516
CNP0298485,4.970520516
CNP0319243,4.970520516
CNP0468106,4.970520516
CNP0345932,4.970532463
CNP0017461,4.970555571
CNP0326719,4.970614842
CNP0221432,4.970635543
CNP0232699,4.970635543
CNP0368410,4.970635543
CNP0303472,4.97064643
CNP0299863,4.970719732
CNP0182672,4.970789574
CNP0284081,4.970789574
CNP0303825,4.970789574
CNP0313389,4.970789574
CNP0232683,4.970800421
CNP0299330,4.970800421
CNP0331357,4.970823219
CNP0289365,4.970843729
CNP0319927,4.970849273
CNP0347470,4.970864231
CNP0309757,4.97090581
CNP0087377,4.970926547
CNP0087377,4.970926547
CNP0078915,4.970961065
CNP0078917,4.970961065
CNP0220433,4.971006644
CNP0076343,4.971013481
CNP0076343,4.971013481
CNP0406725,4.971054468
CNP0284492,4.971074136
CNP0286710,4.971100467
CNP0208197,4.971164466
CNP0208418,4.971184631
CNP0210498,4.971184631
CNP0321431,4.971184631
CNP0389091,4.971218065
CNP0211797,4.971265235
CNP0316862,4.971269654
CNP0275184,4.971303721
CNP0184762,4.971309492
CNP0197950,4.971309492
CNP0255648,4.971309492
CNP0306259,4.971309492
CNP0272457,4.971377396
CNP0236235,4.971413258
CNP0286782,4.971418597
CNP0278775,4.971423545
CNP0260811,4.971537237
CNP0327077,4.971553874
CNP0235416,4.971556842
CNP0260630,4.97159338
CNP0322510,4.971662397
CNP0088456,4.971685468
CNP0088454,4.971685468
CNP0246216,4.971685468
CNP0281262,4.971685468
CNP0381241,4.971685468
CNP0424377,4.971685468
CNP0445297,4.971685468
CNP0081187,4.971711456
CNP0244985,4.971711456
CNP0081188,4.971711456
CNP0245612,4.971753645
CNP0272206,4.971753645
CNP0332075,4.97179605
CNP0195309,4.971829651
CNP0205541,4.971829651
CNP0252720,4.971829651
CNP0257100,4.971829651
CNP0296572,4.971829651
CNP0309779,4.971829651
CNP0291890,4.971852708
CNP0401364,4.971870177
CNP0079225,4.971890484
CNP0261300,4.971890484
CNP0261646,4.971890484
CNP0330648,4.971890484
CNP0079228,4.971890484
CNP0243530,4.971946284
CNP0460832,4.971948258
CNP0078871,4.971981429
CNP0078871,4.971981429
CNP0225494,4.972014857
CNP0273058,4.972014857
CNP0183546,4.972020802
CNP0359812,4.972020802
CNP0081189,4.972128023
CNP0191916,4.972183525
CNP0244089,4.972183525
CNP0293185,4.972252245
CNP0420655,4.97225764
CNP0445415,4.972288705
CNP0180999,4.972293833
CNP0348642,4.972318066
CNP0182024,4.972379613
CNP0295811,4.972462049
CNP0350025,4.972477354
CNP0447226,4.972477354
CNP0387448,4.972542002
CNP0298296,4.972591105
CNP0088229,4.972654847
CNP0341379,4.972739785
CNP0423203,4.972739785
CNP0234345,4.972752103
CNP0357462,4.972752152
CNP0194638,4.972769048
CNP0017358,4.972769178
CNP0430988,4.972895924
CNP0387791,4.972897317
CNP0399409,4.972897317
CNP0261241,4.972918419
CNP0286915,4.972947509
CNP0079538,4.972997393
CNP0079538,4.972997393
CNP0185054,4.972997393
CNP0229283,4.97301553
CNP0263170,4.973025989
CNP0200812,4.973043164
CNP0275974,4.973043164
CNP0425321,4.973093455
CNP0079495,4.973109732
CNP0079497,4.973109732
CNP0219564,4.973109732
CNP0273071,4.973124336
CNP0212500,4.973130608
CNP0272297,4.973130608
CNP0292469,4.973130608
CNP0342759,4.973148546
CNP0275581,4.973156436
CNP0301090,4.973162262
CNP0303382,4.973190123
CNP0274840,4.973274963
CNP0355625,4.973309385
CNP0191559,4.973363275
CNP0215215,4.973363275
CNP0387485,4.973363275
CNP0092996,4.973465605
CNP0101830,4.973465605
CNP0186702,4.973465605
CNP0205273,4.973465605
CNP0206575,4.973465605
CNP0226753,4.973465605
CNP0364727,4.973465605
CNP0385208,4.973465605
CNP0391226,4.973465605
CNP0399709,4.973465605
CNP0417070,4.973465605
CNP0418436,4.973465605
CNP0421018,4.973465605
CNP0428551,4.973465605
CNP0424850,4.973468585
CNP0463814,4.973469095
CNP0245300,4.973471906
CNP0294409,4.973518165
CNP0289361,4.973545618
CNP0085838,4.973546355
CNP0085839,4.973546355
CNP0194845,4.973551555
CNP0340808,4.973551724
CNP0467034,4.973593092
CNP0190143,4.97359395
CNP0254339,4.973635644
CNP0320972,4.973644025
CNP0318034,4.973749339
CNP0189370,4.973767818
CNP0398017,4.973871489
CNP0348157,4.973909507
CNP0316501,4.97394303
CNP0295459,4.973947311
CNP0246199,4.973988208
CNP0088787,4.974141612
CNP0095371,4.974141612
CNP0416674,4.974141612
CNP0088787,4.974141612
CNP0236075,4.974152181
CNP0088183,4.974176242
CNP0196965,4.974176242
CNP0216619,4.974176242
CNP0251182,4.974176242
CNP0279119,4.974176242
CNP0088184,4.974176242
CNP0190772,4.974245218
CNP0097995,4.974246917
CNP0258793,4.974267943
CNP0002449,4.974349162
CNP0087109,4.974351558
CNP0087109,4.974351558
CNP0219329,4.974412434
CNP0327738,4.974433052
CNP0030441,4.974511583
CNP0080695,4.9745386
CNP0080694,4.9745386
CNP0365814,4.974541145
CNP0348758,4.974568689
CNP0264625,4.974589898
CNP0238784,4.974619277
CNP0259341,4.974619277
CNP0355604,4.974678571
CNP0192612,4.97469804
CNP0192905,4.974710584
CNP0202972,4.974710584
CNP0203253,4.974710584
CNP0207994,4.974710584
CNP0222982,4.974710584
CNP0375974,4.974710584
CNP0415072,4.974710584
CNP0215379,4.974740437
CNP0248276,4.974763417
CNP0262217,4.974763417
CNP0328738,4.974798904
CNP0000200,4.974819384
CNP0350522,4.974889757
CNP0435705,4.974899055
CNP0470920,4.974905431
CNP0203790,4.974923949
CNP0087220,4.974985143
CNP0087221,4.974985143
CNP0444439,4.974985143
CNP0079869,4.975003433
CNP0079874,4.975003433
CNP0240892,4.975065717
CNP0323286,4.975099654
CNP0412533,4.975099654
CNP0435537,4.975137457
CNP0292621,4.975200759
CNP0228471,4.975251374
CNP0368536,4.975251374
CNP0357810,4.975259123
CNP0253970,4.975277536
CNP0244765,4.975291088
CNP0414588,4.975291088
CNP0089712,4.975305591
CNP0416293,4.975305591
CNP0348814,4.975328978
CNP0182000,4.975554524
CNP0356525,4.975554524
CNP0389492,4.975554524
CNP0271834,4.975652177
CNP0385399,4.975671901
CNP0237752,4.975682466
CNP0286702,4.975682466
CNP0289971,4.975682466
CNP0453649,4.975698257
CNP0197724,4.975729833
CNP0427540,4.975753797
CNP0434871,4.975753797
CNP0397706,4.975842813
CNP0272267,4.975845335
CNP0212072,4.975890444
CNP0409173,4.975920921
CNP0263816,4.975930871
CNP0199240,4.975964031
CNP0290588,4.975974894
CNP0348136,4.975975707
CNP0334251,4.975990086
CNP0205877,4.975997156
CNP0303193,4.975997156
CNP0210120,4.97610382
CNP0350325,4.97610421
CNP0241544,4.976113274
CNP0326243,4.976156447
CNP0234714,4.976174601
CNP0452162,4.976194156
CNP0221399,4.976210889
CNP0285629,4.976263349
CNP0186003,4.976341712
CNP0264855,4.976388651
CNP0356874,4.976430716
CNP0102663,4.976431647
CNP0319530,4.976431647
CNP0342423,4.976431647
CNP0195659,4.976433182
CNP0251649,4.976433182
CNP0362452,4.976441737
CNP0211661,4.97645806
CNP0426844,4.976514265
CNP0182809,4.976532916
CNP0187880,4.976532916
CNP0245078,4.976532916
CNP0371962,4.976543074
CNP0187985,4.976601296
CNP0226832,4.976601296
CNP0289990,4.976613629
CNP0278488,4.976616692
CNP0000019,4.976618125
CNP0000019,4.976618125
CNP0000017,4.976618125
CNP0000016,4.976618125
